#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 12:22:51 2019
#Time	Angular velocity
#[s]	[rad/s]
47.046396	6.094500
47.098140	6.047805
47.150296	6.000444
47.202864	5.952015
47.255864	5.903474
47.309300	5.856155
47.363184	5.804221
47.417540	5.756363
47.472358	5.705348
47.527654	5.657469
47.583422	5.609386
47.639658	5.563886
47.696362	5.516599
47.753556	5.470108
47.811242	5.423084
47.869436	5.373918
47.928166	5.325636
47.987450	5.273606
48.047326	5.221021
48.107816	5.167093
48.168948	5.111772
48.230746	5.055994
48.293248	4.998397
48.356468	4.940233
48.420446	4.881888
48.485190	4.823869
48.550734	4.762587
48.617118	4.703828
48.684344	4.643068
48.752438	4.584527
48.821406	4.525878
48.891266	4.469219
48.962024	4.411234
49.033726	4.352683
49.106406	4.293788
49.180114	4.231785
49.254912	4.169997
49.330862	4.104189
49.408062	4.036792
49.486582	3.966657
49.566524	3.894955
49.647970	3.821331
49.731032	3.745342
49.815812	3.667514
49.902434	3.588423
49.990990	3.509062
50.081616	3.425797
50.174466	3.344112
50.269634	3.260063
50.367274	3.176984
50.467512	3.093398
50.570508	3.009938
50.676444	2.923881
50.785604	2.835628
50.898286	2.744612
51.014896	2.648005
51.135974	2.547141
51.262140	2.439125
51.394242	2.324592
51.533316	2.202030
51.680760	2.070215
51.838458	1.927239
52.009132	1.771109
52.196772	1.599182
52.407906	1.407183
52.654732	1.185507
52.968192	0.908863
53.764042	0.355290
54.271700	0.346064
55.086316	0.854348
55.420328	1.109994
55.684362	1.312102
55.911090	1.486483
56.113180	1.641942
56.297406	1.783516
56.467848	1.914415
56.627260	2.036742
56.777562	2.151599
56.920204	2.260236
57.056266	2.363450
57.186684	2.459981
57.312148	2.552273
57.433272	2.639328
57.550502	2.723767
57.664182	2.805996
57.774620	2.886008
57.882034	2.965949
57.986608	3.044415
58.088520	3.123042
58.187956	3.198526
58.285050	3.274539
58.379984	3.346392
58.472906	3.417375
58.563928	3.486862
58.653186	3.554723
58.740760	3.621099
58.826764	3.686190
58.911270	3.750439
58.994354	3.813353
59.076090	3.875065
59.156580	3.933087
59.235876	3.991250
59.314058	4.046880
59.391174	4.101831
59.467264	4.156316
59.542376	4.209783
59.616518	4.264991
59.689714	4.319647
59.761974	4.375843
59.833344	4.429645
59.903822	4.485683
59.973466	4.537382
60.042320	4.589214
60.110394	4.640736
60.177732	4.691605
60.244342	4.741025
60.310266	4.790912
60.375510	4.839921
60.440100	4.888421
60.504054	4.936817
60.567412	4.981594
60.630186	5.027514
60.692412	5.070847
60.754106	5.114268
60.815272	5.158100
60.875930	5.200968
60.936074	5.245605
60.995712	5.290123
61.054838	5.336673
61.113474	5.380361
61.171612	5.426831
61.229282	5.469156
61.286508	5.511373
61.343288	5.554050
61.399646	5.595997
61.455578	5.637166
61.511108	5.678330
61.566232	5.720099
61.620962	5.761008
61.675300	5.802077
61.729278	5.839609
61.782894	5.878949
61.836170	5.915702
61.889114	5.952241
61.941726	5.989919
61.994018	6.026227
62.045982	6.065085
62.097614	6.103735
62.148914	6.144324
62.199892	6.182047
62.250540	6.223194
62.300882	6.258901
62.350930	6.296029
62.400678	6.333345
62.450148	6.369040
62.499330	6.405400
62.548242	6.441386
62.596878	6.477511
62.645244	6.513773
62.693338	6.550170
62.741184	6.583388
62.788778	6.618059
62.836134	6.650562
62.883258	6.683102
62.930148	6.716249
62.976814	6.748856
63.023242	6.783539
63.069438	6.817396
63.115392	6.855182
63.161112	6.888853
63.206594	6.925604
63.251854	6.957507
63.296902	6.990949
63.341734	7.023144
63.386366	7.056270
63.430784	7.088111
63.475008	7.120241
63.519026	7.153640
63.562844	7.186039
63.606462	7.218733
63.649896	7.248714
63.693140	7.280632
63.736206	7.309429
63.779102	7.338798
63.821818	7.369441
63.864368	7.397901
63.906740	7.430446
63.948928	7.461506
63.990938	7.496045
64.032766	7.525854
64.074414	7.560629
64.115890	7.589121
64.157206	7.618937
64.198356	7.648989
64.239352	7.678903
64.280186	7.707538
64.320868	7.737151
64.361394	7.766991
64.401764	7.797063
64.441976	7.828149
64.482044	7.854374
64.521964	7.884336
64.561746	7.910940
64.601390	7.937725
64.640898	7.965903
64.680270	7.992248
64.719506	8.022043
64.758596	8.050824
64.797538	8.083555
64.836340	8.110685
64.874994	8.143905
64.913512	8.169317
64.951904	8.197027
64.990164	8.224495
65.028302	8.251714
65.066310	8.278242
65.104198	8.306257
65.141954	8.334463
65.179588	8.361526
65.217094	8.391006
65.254482	8.415281
65.291752	8.442872
65.328910	8.466992
65.365960	8.492627
65.402890	8.519342
65.439718	8.543437
65.476426	8.571876
65.513020	8.597681
65.549492	8.629327
65.585850	8.654048
65.622084	8.685631
65.658206	8.709711
65.694224	8.734896
65.730136	8.760716
65.765948	8.785706
65.801652	8.810839
65.837258	8.836116
65.872758	8.863039
65.908152	8.889120
65.943438	8.916367
65.978632	8.939201
66.013720	8.965732
66.048718	8.988820
66.083624	9.012027
66.118432	9.036914
66.153156	9.059847
66.187778	9.086576
66.222304	9.111876
66.256726	9.141040
66.291052	9.165041
66.325270	9.195623
66.359394	9.218829
66.393428	9.243241
66.427374	9.265595
66.461254	9.283666
66.495080	9.291904
66.528898	9.290805
66.562734	9.280375
66.596624	9.261771
66.630592	9.237262
66.664668	9.203705
66.698860	9.171462
66.733180	9.136786
66.767622	9.106066
66.802180	9.075026
66.836866	9.040554
66.871672	9.009959
66.906598	8.980084
66.941632	8.953978
66.976784	8.921938
67.012052	8.893146
67.047446	8.859539
67.082972	8.827674
67.118622	8.795545
67.154412	8.762182
67.190334	8.728101
67.226396	8.695247
67.262590	8.664072
67.298916	8.633121
67.335374	8.600976
67.371976	8.566267
67.408720	8.533226
67.445616	8.497221
67.482664	8.462430
67.519862	8.428375
67.557214	8.393248
67.594716	8.361081
67.632362	8.328719
67.670150	8.297920
67.708090	8.264739
67.746170	8.234411
67.784406	8.199595
67.822804	8.164222
67.861366	8.129153
67.900096	8.094385
67.938992	8.059085
67.978060	8.023683
68.017298	7.989402
68.056706	7.955010
68.096282	7.921313
68.136038	7.883545
68.175978	7.848096
68.216106	7.810244
68.256430	7.772756
68.296942	7.735627
68.337656	7.697718
68.378560	7.662421
68.419654	7.626706
68.460936	7.593524
68.502412	7.556992
68.544074	7.524052
68.585936	7.485686
68.628014	7.447709
68.670300	7.410116
68.712808	7.372554
68.755530	7.333316
68.798486	7.295171
68.841660	7.257422
68.885062	7.219728
68.928690	7.182097
68.972560	7.141282
69.016670	7.102534
69.061040	7.059759
69.105670	7.018750
69.150558	6.978526
69.195716	6.936002
69.241136	6.896717
69.286820	6.856977
69.332760	6.820060
69.378968	6.778855
69.425434	6.742194
69.472184	6.699635
69.519222	6.658174
69.566552	6.616944
69.614188	6.574570
69.662126	6.531378
69.710386	6.488749
69.758960	6.446938
69.807854	6.403834
69.857074	6.361817
69.906640	6.315775
69.956558	6.271896
70.006840	6.224180
70.057506	6.178157
70.108546	6.131612
70.159982	6.084584
70.211806	6.039666
70.264018	5.994033
70.316618	5.951339
70.369620	5.904583
70.423018	5.861836
70.476842	5.813243
70.531106	5.766083
70.585818	5.718017
70.641000	5.669721
70.696650	5.620425
70.752794	5.571385
70.809434	5.522611
70.866580	5.472777
70.924246	5.423271
70.982468	5.370244
71.041256	5.318063
71.100646	5.262476
71.160660	5.207865
71.221308	5.152686
71.282612	5.097009
71.344582	5.042685
71.407220	4.988239
71.470540	4.935266
71.534566	4.879613
71.599302	4.826537
71.664788	4.769383
71.731062	4.712436
71.798142	4.654625
71.866076	4.595928
71.934884	4.536072
72.004616	4.475458
72.075298	4.414829
72.146970	4.352924
72.219678	4.290035
72.293494	4.223820
72.368476	4.157196
72.444712	4.086359
72.522272	4.016149
