#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
113.671676	1.541977
113.880718	1.469710
114.101306	1.386674
114.337016	1.289790
114.593158	1.177244
114.877712	1.049205
115.204366	0.902083
115.603762	0.721220
116.206528	0.459669
117.365660	0.186918
118.532740	0.358007
119.303716	0.570135
119.806774	0.721820
120.214084	0.845451
120.567168	0.950207
120.884992	1.038550
121.178680	1.109876
121.455516	1.165763
121.720198	1.212081
121.976098	1.247277
122.225516	1.273209
122.470110	1.297043
122.710374	1.318302
122.946814	1.339618
123.179230	1.363195
123.407204	1.391921
123.630394	1.423867
123.849050	1.452128
124.064054	1.472727
124.276796	1.483297
124.488718	1.484095
124.701414	1.473045
124.916872	1.447912
125.137436	1.405924
125.366054	1.348358
125.605948	1.277527
125.860910	1.195094
126.136290	1.098982
126.441064	0.981827
126.793860	0.833004
127.244224	0.631456
128.233104	0.275475
129.115614	0.233704
130.257966	0.472064
130.859628	0.623399
131.330592	0.737207
131.736876	0.824461
132.104634	0.893122
132.446398	0.951145
132.769682	0.997984
133.080208	1.030274
133.384012	1.043462
133.687480	1.033235
133.997648	0.999361
134.323446	0.939753
134.678082	0.849221
135.084748	0.724140
135.601156	0.552385
136.844016	0.221930
137.993312	0.167210
139.574386	0.338849
140.414896	0.447681
141.077076	0.520731
141.666916	0.555975
142.233458	0.559223
142.814048	0.533394
143.477780	0.447893
144.960970	0.190227
146.206604	0.153145
148.092790	0.263200
