#Creator: wheelEventBuffer
#Creation time: Thu Apr 11 09:51:51 2019
#Time	Angular velocity
#[s]	[rad/s]
43.101066	13.386708
43.124506	13.423315
43.147874	13.461276
43.171180	13.499453
43.194414	13.541348
43.217578	13.583503
43.240670	13.627104
43.263688	13.670986
43.286628	13.716349
43.309502	13.755988
43.332308	13.793435
43.355046	13.834740
43.377726	13.877519
43.400330	13.916863
43.422870	13.956431
43.445348	13.996225
43.467766	14.032485
43.490126	14.068933
43.512432	14.100506
43.534678	14.141126
43.556868	14.175583
43.579002	14.212779
43.601076	14.248878
43.623098	14.285161
43.645058	14.324242
43.666960	14.362223
43.688804	14.403047
43.710588	14.442776
43.732304	14.488068
43.753960	14.525581
43.775560	14.564639
43.797098	14.605266
43.818584	14.643389
43.840014	14.676225
43.861390	14.716098
43.882710	14.752032
43.903980	14.786749
43.925204	14.823028
43.946382	14.846846
43.967526	14.872149
43.988644	14.880602
44.009764	14.876374
44.030900	14.855271
44.052082	14.813243
44.073320	14.767287
44.094630	14.718856
44.116008	14.672112
44.137446	14.635203
44.158926	14.610700
44.180456	14.578156
44.202028	14.547104
44.223650	14.510821
44.245338	14.468051
44.267094	14.413620
44.288930	14.360910
44.310846	14.304675
44.332848	14.250171
44.354928	14.208922
44.377070	14.166634
44.399272	14.132221
44.421532	14.094180
44.443860	14.050057
44.466260	14.001215
44.488742	13.947756
44.511308	13.893475
44.533960	13.843274
44.556690	13.798281
44.579490	13.760809
44.602342	13.730737
44.625256	13.692437
44.648234	13.653162
44.671282	13.607037
44.694418	13.557710
44.717636	13.502934
44.740944	13.452054
44.764340	13.402699
44.787820	13.354840
44.811382	13.314090
44.835022	13.265740
44.858742	13.223304
44.882546	13.171192
44.906454	13.115107
44.930454	13.061669
44.954556	13.008665
44.978748	12.960366
45.003026	12.918795
45.027384	12.876435
45.051822	12.837499
45.076332	12.794627
45.100940	12.742730
45.125644	12.691253
45.150442	12.642224
45.175346	12.594582
45.200332	12.548301
45.225416	12.500369
45.250594	12.453788
45.275876	12.400697
45.301268	12.346116
45.326776	12.287205
45.352398	12.233616
45.378134	12.179548
45.403986	12.126892
45.429942	12.077474
45.456014	12.025695
45.482190	11.976184
45.508478	11.923458
45.534888	11.870296
45.561408	11.822054
45.588030	11.776851
45.614766	11.726736
45.641612	11.677047
45.668574	11.626055
45.695662	11.574654
45.722872	11.516102
45.750210	11.465667
45.777676	11.409867
45.805276	11.355428
45.833014	11.299067
45.860896	11.238437
45.888918	11.181637
45.917092	11.119895
45.945424	11.059609
45.973898	11.003827
46.002524	10.947842
46.031288	10.893934
46.060202	10.837563
46.089266	10.781032
46.118484	10.725820
46.147840	10.674071
46.177352	10.619229
46.207014	10.564237
46.236826	10.508405
46.266812	10.451769
46.296958	10.390239
46.327278	10.330788
46.357776	10.272014
46.388456	10.207930
46.419332	10.144642
46.450402	10.078252
46.481672	10.015279
46.513142	9.949305
46.544824	9.885439
46.576708	9.819932
46.608810	9.754681
46.641114	9.692684
46.673632	9.630288
46.706358	9.569857
46.739292	9.510179
46.772426	9.450673
46.805788	9.385173
46.839380	9.320021
46.873198	9.257404
46.907256	9.195085
46.941550	9.127230
46.976094	9.060893
47.010902	8.991393
47.045988	8.917379
47.081366	8.844574
47.117040	8.768540
47.153022	8.695247
47.189308	8.619383
47.225920	8.544366
47.262850	8.469274
47.300112	8.394145
47.337698	8.321659
47.375622	8.247382
47.413880	8.175695
47.452480	8.104408
47.491410	8.033942
47.530704	7.959041
47.570368	7.882754
47.610416	7.805587
47.650876	7.728395
47.691746	7.646010
47.733052	7.564999
47.774818	7.480339
47.817068	7.392331
47.859828	7.304331
47.903118	7.211773
47.946960	7.121209
47.991370	7.026914
48.036392	6.932329
48.082020	6.837874
48.128290	6.743931
48.175192	6.651971
48.222758	6.558922
48.271002	6.466577
48.319946	6.373433
48.369602	6.280422
48.420032	6.182047
48.471270	6.082464
48.523354	5.982163
48.576342	5.880049
48.630276	5.772228
48.685238	5.662568
48.741300	5.547773
48.798574	5.426456
48.857156	5.303340
48.917144	5.174924
48.978654	5.044304
49.041800	4.909659
49.106736	4.771846
49.173570	4.632934
49.242480	4.491069
49.313596	4.348105
49.387134	4.201788
49.463312	4.052831
49.542392	3.900177
49.624678	3.742665
49.710664	3.575436
49.800910	3.398447
49.896162	3.210490
49.997438	3.011207
50.106070	2.793669
50.224166	2.554348
50.355074	2.284296
50.504870	1.969527
50.686982	1.585142
50.959744	1.019521
51.426444	0.465867
51.893762	0.987686
52.175404	1.534400
52.363606	1.904665
52.518578	2.206547
52.654160	2.464922
52.776592	2.693225
52.889334	2.900074
52.994554	3.087985
53.093642	3.264603
53.187630	3.431409
53.277266	3.588341
53.363130	3.735900
53.445718	3.878893
53.525332	4.018924
53.602228	4.157306
53.676616	4.293084
53.748706	4.428021
53.818626	4.561627
53.886554	4.693708
53.952594	4.823869
54.016912	4.949105
54.079634	5.072812
54.140872	5.191514
54.200738	5.307462
54.259346	5.416726
54.316802	5.521058
54.373198	5.623040
54.428618	5.718641
54.483112	5.812167
54.536748	5.904361
54.589564	5.994948
54.641596	6.080816
54.692906	6.166999
54.743502	6.253170
54.793398	6.340248
54.842610	6.426628
54.891168	6.515394
54.939056	6.604702
54.986308	6.695351
55.032918	6.785884
55.078922	6.872878
55.124348	6.960898
55.169218	7.044246
55.213558	7.127995
55.257390	7.207802
55.300750	7.283333
55.343660	7.360118
55.386146	7.432556
55.428214	7.502848
55.469894	7.573022
55.511196	7.642290
55.552128	7.706404
55.592728	7.771603
55.632982	7.837523
55.672892	7.906560
55.712454	7.973585
55.751686	8.044228
55.790568	8.114456
55.829118	8.185921
55.867326	8.258656
55.905210	8.327394
55.942774	8.399980
